#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chr1	235867981	235868066	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973694	Likely pathogenic	RCV002032947.2;VCV001347024.2	medium
chr1	236453517	236767459	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172164	Likely pathogenic	RCV001377966.3;VCV001066855.3	medium
chr1	236453537	236767459	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792325	Likely pathogenic	RCV003104163.7;VCV001501537.36	medium
chr1	236660863	236788950	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605824	Pathogenic	RCV000767622.1;VCV000625614.1	medium
chr1	237762494	238114686	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15134089	Pathogenic	RCV000134752.4;VCV000145362.2	medium
chr1	240206239	242947736	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15156414	Likely pathogenic	RCV000684715.1;VCV000565240.1	large
chr1	241036592	244871214	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145830	Pathogenic	RCV000136503.5;VCV000147285.2	large
chr1	241379184	244960348	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136049	Likely pathogenic	RCV000138233.5;VCV000149180.2	large
chr1	242334219	246245551	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330282	Pathogenic	RCV002474542.1;VCV001808697.1	large
chr1	242900816	242900942	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172216	Likely pathogenic	RCV001378516.4;VCV001067297.4	medium
chr2	17773	816824	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136679	Pathogenic	RCV000139175.4;VCV000150293.2	medium
chr2	23714	505542	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15139535	Pathogenic	RCV000148198.3;VCV000160975.1	medium
chr2	1424681	1518470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973530	Likely pathogenic	RCV002020739.4;VCV001512087.4	medium
chr2	1546410	1966206	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152647	Likely pathogenic	RCV000682072.1;VCV000562583.1	medium
chr2	1615819	1865649	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152792	Likely pathogenic	RCV000682044.1;VCV000562555.1	medium
chr2	1738552	2310148	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152657	Likely pathogenic	RCV000682087.1;VCV000562598.1	medium
chr2	1754581	2056185	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152633	Likely pathogenic	RCV000682054.1;VCV000562565.1	medium
chr2	1906671	2286896	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255225	Likely pathogenic	RCV001259163.1;VCV000979987.1	medium
chr2	2080724	3910073	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255463	Pathogenic	RCV001259634.1;VCV000980458.1	large
chr2	10820662	14447880	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15137790	Pathogenic	RCV000142512.8;VCV000154445.2	large
chr2	15358783	15433702	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973936	Likely pathogenic	RCV002046101.3;VCV001520555.3	medium
chr2	15358783	15585747	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973937	Likely pathogenic	RCV002046107.3;VCV001520566.3	medium
chr2	15359366	15397634	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788149	Likely pathogenic	RCV003123496.1;VCV002429257.2	medium
chr2	15446915	15459198	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791356	Likely pathogenic	RCV003119672.1;VCV002426234.1	medium
chr2	15513068	16118457	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255223	Pathogenic	RCV001259157.1;VCV000979981.1	medium
chr2	20032280	20042748	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955496	Pathogenic	RCV001728187.1;VCV001299496.1	medium
chr2	20033041	20033042	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15159796	Likely pathogenic	RCV000754993.3;VCV000560181.3	small
chr2	22735337	33815181	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129649	Pathogenic	RCV000453136.2;VCV000401129.2	large
chr2	26267472	26269707	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787160	Likely pathogenic	RCV003122141.2;VCV002422547.7	medium
chr2	32163138	32164755	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131014	Likely pathogenic	RCV000644908.1;VCV000536454.1	medium
chr2	32163138	32195814	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791303	Likely pathogenic	RCV003119451.2;VCV002426013.2	medium
chr2	32163148	32164745	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16211956	Likely pathogenic	RCV001031734.2;VCV000831151.2	medium
chr2	32176666	32176667	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639827	Pathogenic	RCV000203478.1;VCV000219069.1	small
chr2	32176918	32177029	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790952	Pathogenic	RCV003116809.2;VCV002426011.2	medium
chr2	32182190	32182191	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639524	Pathogenic	RCV000203477.1;VCV000219094.1	small
chr2	32182191	32182192	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145592	Pathogenic	RCV000006031.5;VCV000005677.3	small
chr2	32189046	32189047	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639761	Pathogenic	RCV000203493.1;VCV000219056.1	small
chr2	32193543	32202931	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17683610	Likely pathogenic	RCV001726521.1;VCV001064616.1	medium
chr2	32195744	32195804	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213771	Pathogenic	RCV001032136.2;VCV000831588.2	medium
chr2	34574958	56446400	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152721	Pathogenic	RCV000682169.1;VCV000562680.1	large
chr2	37114406	39129395	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790572	Pathogenic	RCV003116408.1;VCV002425393.2	large
chr2	38835510	42280189	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15755217	Likely pathogenic	RCV000787462.2;VCV000635956.2	large
chr2	40747279	57868537	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133183	Pathogenic	RCV000052943.6;VCV000059143.1	large
chr2	42004887	42920970	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15121184	Pathogenic	RCV000052944.5;VCV000059144.1	medium
chr2	43164306	44791906	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150362	Likely pathogenic	RCV000511805.2;VCV000442534.2	large
chr2	43951446	43982643	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973848	Likely pathogenic	RCV002041367.2;VCV001346204.2	medium
chr2	43962718	43985315	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973653	Likely pathogenic	RCV002029881.2;VCV001346193.2	medium
chr2	44286739	44286933	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789045	Likely pathogenic	RCV003111071.2;VCV002422934.2	medium
chr2	44292294	44323556	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15773176	Pathogenic	RCV000849099.2;VCV000688408.2	medium
chr2	44305274	44319289	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17649876	Pathogenic	RCV001535973.2;VCV001179117.2	medium
chr2	44305275	44319289	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770333	Pathogenic	RCV000803275.2;VCV000648524.2	medium
chr2	44305295	44323425	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172886	Pathogenic	RCV001385953.1;VCV001073068.1	medium
chr2	45231925	45233964	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129943	Likely pathogenic	RCV000488895.2;VCV000369989.2	medium
chr2	45232621	45235178	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129944	Likely pathogenic	RCV000488905.2;VCV000369990.2	medium
chr2	47094413	48485595	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136612	Likely pathogenic	RCV000139665.6;VCV000150869.2	large
chr2	47378488	47385014	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16211940	Likely pathogenic	RCV001031671.2;VCV000831083.2	medium
chr2	47408045	47421482	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213789	Likely pathogenic	RCV001032161.1;VCV000831618.1	medium
chr2	47408147	47421482	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973828	Likely pathogenic	RCV002039472.1;VCV001350063.1	medium
chr2	47408147	47421492	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172133	Likely pathogenic	RCV001377713.1;VCV001066662.1	medium
chr2	47408216	47421482	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213435	Likely pathogenic	RCV001031653.1;VCV000831063.1	medium
chr2	47408226	47421472	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129997	Pathogenic	RCV000504485.1;VCV000433581.1	medium
chr2	47413426	47413600	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973824	Likely pathogenic	RCV002039430.3;VCV001350004.3	medium
chr2	47413426	47419470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972769	Likely pathogenic	RCV001987007.3;VCV001494126.3	medium
chr2	47413426	47450704	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787262	Likely pathogenic	RCV003122248.1;VCV002422653.1	medium
chr2	47415127	47421482	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974021	Likely pathogenic	RCV002051229.3;VCV001350084.3	medium
chr2	47415279	47415280	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639567	Pathogenic	RCV000076622.3;VCV000091118.3	small
chr2	47417437	47421492	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787275	Likely pathogenic	RCV003122262.2;VCV002422667.3	medium
chr2	47417604	47450584	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329430	Likely pathogenic	RCV002469961.1;VCV001804664.1	medium
chr2	47419302	47434994	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144415	Likely pathogenic	RCV000708254.3;VCV000584045.3	medium
chr2	47419306	47434990	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130925	Likely pathogenic	RCV000544514.3;VCV000455051.1	medium
chr2	47421329	47421482	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973252	Likely pathogenic	RCV002009241.5;VCV001506982.5	medium
chr2	47434648	47434649	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639386	Pathogenic	RCV000076018.3;VCV000090523.2	small
chr2	47434775	47434994	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172101	Likely pathogenic	RCV001377454.2;VCV001066448.2	medium
chr2	47434775	47476125	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172134	Likely pathogenic	RCV001377714.2;VCV001066663.2	medium
chr2	47434775	47483582	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972770	Likely pathogenic	RCV001987020.5;VCV001494143.6	medium
chr2	47434807	47434808	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326722	Pathogenic	RCV002433117.1;VCV001792641.1	small
chr2	47447381	47450704	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212385	Pathogenic	RCV001033209.2;VCV000832736.2	medium
chr2	47447381	47471871	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787263	Likely pathogenic	RCV003122250.2;VCV002422655.3	medium
chr2	47468074	47471871	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972771	Likely pathogenic	RCV001987028.5;VCV001494153.5	medium
chr2	47468074	47480333	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172135	Likely pathogenic	RCV001377715.2;VCV001066664.2	medium
chr2	47476008	47476125	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172100	Likely pathogenic	RCV001377453.2;VCV001066447.2	medium
chr2	47481461	47481462	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8640008	Pathogenic	RCV000076372.3;VCV000090870.2	small
chr2	47483315	47483582	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972017	Pathogenic	RCV001963166.5;VCV001459791.6	medium
chr2	47625397	86704714	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143557	Pathogenic	RCV000511402.2;VCV000443790.2	large
chr2	47789041	47789042	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326488	Likely pathogenic	RCV002376227.6;VCV001765255.1	small
chr2	47789172	47789431	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15128398	Likely pathogenic	RCV000504163.1;VCV000433591.1	medium
chr2	47789482	47809319	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955876	Likely pathogenic	RCV001801205.1;VCV001330188.1	medium
chr2	47796856	47797072	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973908	Likely pathogenic	RCV002044425.3;VCV001348645.4	medium
chr2	47805493	47805494	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120168	Pathogenic	RCV000009492.10;VCV000008937.2	small
chr2	47805676	47805677	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326689	Pathogenic	RCV002401613.1;VCV001779482.1	small
chr2	47806207	47806208	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786432	Pathogenic	RCV002685685.1;VCV001948165.2	small
chr2	47809347	47809644	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213309	Likely pathogenic	RCV001031468.2;VCV000830868.2	medium
chr2	47809495	47809496	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326743	Pathogenic	RCV002454706.1;VCV001729995.1	small
chr2	47812514	47812515	2	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974204;nssv18326531	Pathogenic	RCV001874473.2;VCV001368701.4;RCV002324260.1;VCV001368701.4	small
chr2	50232545	50342723	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212724	Likely pathogenic	RCV001033736.2;VCV000833283.2	medium
chr2	50616129	50619763	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791610	Likely pathogenic	RCV003105508.2;VCV002423814.2	medium
chr2	50616129	50922118	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973916	Likely pathogenic	RCV002045410.3;VCV001503359.3	medium
chr2	58284347	83588017	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135243	Pathogenic	RCV000136053.6;VCV000146814.2	large
chr2	60087423	62147675	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143646	Likely pathogenic	RCV000626531.2;VCV000523277.2	large
chr2	60364990	61710481	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136689	Likely pathogenic	RCV000139201.4;VCV000150334.2	large
chr2	60459130	61305867	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330300	Likely pathogenic	RCV002474560.1;VCV001808715.1	medium
chr2	61378166	62502773	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145474	Likely pathogenic	RCV000754267.1;VCV000545283.1	large
chr2	63159961	63160661	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791363	Likely pathogenic	RCV003119679.2;VCV002426241.2	medium
chr2	63451391	85472903	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151660	Pathogenic	RCV000677942.2;VCV000560065.2	large
chr2	69412688	69412902	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770314	Likely pathogenic	RCV000802581.2;VCV000647954.2	medium
chr2	71477759	71528170	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789634	Likely pathogenic	RCV003113278.2;VCV002424696.2	medium
chr2	71522918	71550381	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212449	Likely pathogenic	RCV001033312.2;VCV000832841.2	medium
chr2	71531290	71560486	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212024	Likely pathogenic	RCV001032067.2;VCV000831515.2	medium
chr2	71532027	71560434	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976563	Likely pathogenic	RCV002266369.1;VCV001696225.1	medium
chr2	71539397	71539540	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789633	Likely pathogenic	RCV003113277.2;VCV002424695.2	medium
chr2	71572606	71682933	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15754989	Likely pathogenic	RCV000786062.2;VCV000617532.2	medium
chr2	71600712	71601427	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172274	Likely pathogenic	RCV001379107.2;VCV001067761.2	medium
chr2	73437490	73439633	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172227	Likely pathogenic	RCV001378629.2;VCV001067382.2	medium
chr2	73468230	73468383	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172225	Likely pathogenic	RCV001378627.2;VCV001067380.2	medium
chr2	73502703	73504607	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973583	Likely pathogenic	RCV002024831.2;VCV001519883.2	medium
chr2	73502713	73548048	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172226	Likely pathogenic	RCV001378628.2;VCV001067381.2	medium
chr2	73563346	73586526	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786669	Likely pathogenic	RCV003119514.2;VCV002426076.2	medium
chr2	73585344	73586526	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786667	Likely pathogenic	RCV003119512.1;VCV002426074.2	medium
chr2	86216140	86284347	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124300	Pathogenic	RCV000240227.2;VCV000253380.2	medium
chr2	86253959	86284280	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789468	Likely pathogenic	RCV003111515.2;VCV002426779.2	medium
chr2	98130735	110391825	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15147149	Pathogenic	RCV000052947.6;VCV000059147.1	large
chr2	100837355	108933564	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15146324	Pathogenic	RCV000050836.6;VCV000057183.1	large
